year,state_name,crop_name,crop_type,cul_cost_c2,main_product_value,by_product_value,derived_yield,opr_cost_hmn_lab_family,opr_cost_hmn_lab_attached,opr_cost_hmn_lab_casual,opr_cost_ani_lab_hired,opr_cost_ani_lab_owned,opr_cost_mch_lab_hired,opr_cost_mch_lab_owned,opr_cost_seed,opr_cost_fertilizer,opr_cost_manure,opr_cost_insecticides
2021-22,Himachal Pradesh,Barley,Cereals,57984.13,20219.8,9259.81,10.53,20680.32,126.86,158.25,320.69,14704.53,3599.93,416.01,1877.28,92.97,4241.89,0.0
2021-22,Rajasthan,Barley,Cereals,78671.14,100311.81,24915.21,37.51,20724.22,11.73,4065.73,0.0,347.54,8772.41,3096.94,4235.69,3004.74,760.17,434.02
2021-22,Uttar Pradesh,Barley,Cereals,69483.21,69687.02,20702.56,30.89,10881.1,0.0,7944.53,0.0,0.0,8068.76,2764.33,3488.2,4070.62,0.0,0.0
2021-22,Andhra Pradesh,Tur (Arhar),Pulses,42563.92,41548.67,356.57,6.37,2566.32,0.85,5432.31,1279.07,747.51,7465.02,783.31,1598.05,3659.34,910.61,2661.5
2021-22,Gujarat,Tur (Arhar),Pulses,52887.46,61988.95,2609.18,9.52,8997.13,167.41,7914.87,262.68,496.34,5297.65,5321.96,1175.45,1374.27,466.44,2282.45
2021-22,Karnataka,Tur (Arhar),Pulses,43460.65,40524.14,1346.6,6.67,4747.04,115.42,5659.51,2636.47,2060.59,8077.11,692.77,982.91,2743.21,14.76,2426.61
2021-22,Madhya Pradesh,Tur (Arhar),Pulses,37319.37,49278.52,3437.47,7.86,6306.47,111.78,4150.0,261.53,601.65,5226.56,462.62,1865.94,1314.11,0.0,1070.08
2021-22,Maharashtra,Tur (Arhar),Pulses,99794.72,118138.09,2837.56,19.91,14653.61,605.55,21017.73,1900.17,3967.44,13661.21,1181.04,2601.99,5594.97,763.18,5235.11
2021-22,Odisha,Tur (Arhar),Pulses,23600.7,25854.53,381.69,4.09,10705.78,0.41,1594.64,2.71,1465.23,578.71,60.29,1192.21,48.01,71.67,2.61
2021-22,Telangana,Tur (Arhar),Pulses,50175.22,51942.65,208.33,7.01,7886.65,62.08,5549.32,1508.28,1531.73,6566.46,3035.25,1478.58,2855.77,0.0,3793.4
2021-22,Uttar Pradesh,Tur (Arhar),Pulses,70317.18,69915.65,8929.21,9.32,21752.96,0.0,4889.56,0.0,0.0,4655.95,1269.13,3407.29,186.32,0.0,0.0
2021-22,Andhra Pradesh,Moong,Pulses,41853.72,44158.24,134.5,7.01,2170.79,96.57,7404.05,99.49,323.33,6283.51,304.57,3052.05,257.2,0.0,7839.96
2021-22,Gujarat,Moong,Pulses,40380.9,42692.8,1909.32,6.61,10423.49,0.0,6462.3,0.0,0.0,4098.11,2740.2,2048.4,536.27,0.0,918.49
2021-22,Karnataka,Moong,Pulses,37111.9,34316.81,1198.4,4.6,6695.13,0.0,5142.97,877.9,1837.19,6265.46,1788.84,1483.85,2252.44,0.0,890.58
2021-22,Maharashtra,Moong,Pulses,53699.56,48838.65,504.33,8.09,7840.19,54.56,12608.01,1765.2,828.6,9769.93,1211.05,2360.28,1769.9,2002.08,872.5
2021-22,Odisha,Moong,Pulses,25403.16,29619.82,1292.29,4.07,7599.5,5.23,3298.39,14.84,1211.16,1967.9,54.64,2062.55,170.19,55.17,112.52
2021-22,Punjab,Moong,Pulses,63055.09,105283.68,0.0,17.13,2586.79,276.34,544.89,0.0,0.0,5438.98,4726.19,4980.59,410.95,0.0,8740.03
2021-22,Rajasthan,Moong,Pulses,32520.12,29177.56,2983.01,4.39,11329.32,0.0,2995.09,0.0,0.0,4527.56,1079.82,2143.35,867.59,539.36,421.62
2021-22,Tamil Nadu,Moong,Pulses,29318.36,26681.86,240.73,4.21,4028.28,0.0,7859.68,0.0,0.0,3672.98,754.8,1897.85,521.75,405.62,1349.06
2021-22,Telangana,Moong,Pulses,36493.31,23173.62,0.0,3.61,3982.25,259.64,5354.01,659.87,660.17,6848.88,3649.65,2247.57,851.85,0.0,1576.13
2021-22,Uttar Pradesh,Moong,Pulses,34018.14,22246.24,597.6,2.98,18153.65,0.0,2045.64,0.0,0.0,4373.77,96.83,1976.57,154.75,0.0,93.47
2021-22,West Bengal,Moong,Pulses,24524.86,29146.3,160.98,5.12,6646.81,0.0,4346.34,0.0,0.0,2996.34,0.0,1800.0,816.58,0.0,109.76
2021-22,Andhra Pradesh,Urad,Pulses,53334.29,72020.5,35.29,10.89,2583.46,214.72,12335.0,422.72,0.0,5798.01,750.85,3808.82,1336.93,25.0,3583.83
2021-22,Gujarat,Urad,Pulses,36773.51,23511.85,3041.98,4.14,7521.61,5.32,8434.86,161.73,101.85,6517.82,1305.47,1754.97,807.66,1453.89,709.92
2021-22,Himachal Pradesh,Urad,Pulses,41749.07,36824.17,3028.58,3.2,23711.5,0.0,411.1,0.0,366.76,2162.25,767.72,2315.31,34.83,168.84,0.0
2021-22,Karnataka,Urad,Pulses,35563.34,36076.72,296.32,5.39,4021.24,213.78,8244.52,923.7,1356.65,5285.49,598.47,1311.79,2440.35,0.0,1205.2
2021-22,Madhya Pradesh,Urad,Pulses,29830.76,26565.8,1251.09,5.84,3718.51,17.8,4054.72,0.0,0.0,8518.66,169.93,2360.28,1945.32,230.55,1164.45
2021-22,Maharashtra,Urad,Pulses,48152.84,50748.35,454.93,8.06,7607.38,620.01,10929.12,2042.48,3634.35,5255.33,632.51,2195.09,2567.45,235.06,1196.23
2021-22,Odisha,Urad,Pulses,24659.51,25792.16,967.95,3.5,9249.28,1.91,1941.13,105.33,1205.38,1590.6,160.36,2567.79,173.17,55.82,25.38
2021-22,Rajasthan,Urad,Pulses,37699.66,26598.63,2491.16,4.85,16200.79,484.98,4735.56,0.0,138.49,5922.7,1288.79,1751.53,204.2,0.0,193.04
2021-22,Tamil Nadu,Urad,Pulses,47194.01,44492.89,708.01,6.31,3434.16,17.72,11407.87,0.0,0.0,8770.12,718.38,2630.4,2338.94,732.74,1926.53
2021-22,Uttar Pradesh,Urad,Pulses,27658.8,22263.49,898.94,3.02,7812.32,0.0,3769.71,0.0,0.0,3915.04,603.17,1991.02,1.13,0.0,115.89
2021-22,West Bengal,Urad,Pulses,43639.63,63773.25,2096.42,7.08,19117.98,0.0,1931.53,94.56,768.43,880.55,0.0,3577.17,0.0,0.0,430.8
2021-22,Andhra Pradesh,Gram,Pulses,66887.06,92467.11,568.45,16.18,3102.75,155.73,6589.43,546.87,1670.81,8993.47,1854.24,6377.84,4564.57,141.71,2500.43
2021-22,Bihar,Gram,Pulses,54585.32,77261.74,1657.93,13.27,7470.76,0.0,7689.86,0.0,0.0,4610.81,302.79,5994.58,2343.56,141.44,283.97
2021-22,Chhattisgarh,Gram,Pulses,49322.23,64358.28,2762.31,13.59,4379.66,0.0,4537.8,0.0,0.0,7136.36,833.38,6678.54,2760.27,0.0,2093.61
2021-22,Gujarat,Gram,Pulses,53674.5,64912.98,2637.76,12.5,6558.13,0.0,11020.1,394.81,300.45,6892.73,1550.94,4576.49,2081.69,113.17,2323.99
2021-22,Haryana,Gram,Pulses,46228.55,45559.98,3563.55,8.88,10350.52,0.0,2523.42,60.59,0.0,7062.63,110.14,2388.91,2016.16,0.0,117.39
2021-22,Jharkhand,Gram,Pulses,63186.27,41545.93,1768.57,7.55,16192.57,0.0,5880.14,0.0,10864.11,3000.13,0.0,6609.18,2880.37,0.0,1203.65
2021-22,Karnataka,Gram,Pulses,42468.05,44741.35,1018.53,9.24,4949.9,166.27,6770.69,615.88,730.35,5103.84,1763.34,4351.24,3639.42,0.0,1372.91
2021-22,Madhya Pradesh,Gram,Pulses,45140.41,57512.62,2719.62,11.88,5437.79,112.88,4427.8,27.45,711.06,6422.04,369.07,5462.72,2025.82,0.0,1487.28
2021-22,Maharashtra,Gram,Pulses,59659.26,64274.09,1412.97,13.78,6302.98,453.74,10188.48,513.81,1493.06,7899.91,3205.23,5153.79,3293.88,112.7,1358.54
2021-22,Rajasthan,Gram,Pulses,51929.55,61780.13,4834.18,13.25,13909.99,90.63,4341.81,0.0,100.6,7755.37,1077.98,4232.78,878.19,0.0,127.17
2021-22,Telangana,Gram,Pulses,47421.01,59035.62,9.68,11.49,1871.52,917.84,7112.65,24.33,1026.37,4395.75,1392.4,4745.43,2595.47,0.0,1801.89
2021-22,Uttar Pradesh,Gram,Pulses,52718.5,52876.26,3967.08,9.21,16321.08,7.95,1971.42,0.0,0.0,6516.67,490.83,5979.76,1442.06,0.0,0.12
2021-22,Bihar,Masur,Pulses,44249.41,49883.77,2223.08,9.53,4373.91,49.19,7576.73,0.0,0.0,5756.53,84.73,4092.42,2469.79,627.42,203.92
2021-22,Madhya Pradesh,Masur,Pulses,37531.93,49111.38,2493.87,10.1,3980.82,101.19,5181.97,138.79,268.65,6296.38,124.01,2790.5,1287.39,0.0,961.83
2021-22,Uttar Pradesh,Masur,Pulses,44926.36,52772.15,1516.22,9.25,6798.35,0.0,5944.95,0.0,141.6,2916.35,3671.75,3264.89,986.71,0.0,0.0
2021-22,West Bengal,Masur,Pulses,56400.79,57715.76,1763.15,9.2,15370.08,0.0,6899.34,796.49,398.23,7388.73,1.75,4726.5,3704.99,109.24,363.59
2021-22,Andhra Pradesh,Groundnut,Oilseeds,83443.94,51903.13,2698.01,9.76,7769.08,9.56,18021.35,667.33,1723.65,7533.04,214.98,16728.3,6692.7,334.89,1896.16
2021-22,Gujarat,Groundnut,Oilseeds,91647.16,89786.69,11507.53,16.5,8505.07,0.0,16022.54,461.44,1159.87,9351.36,4664.79,16110.0,3289.29,4010.59,4176.74
2021-22,Karnataka,Groundnut,Oilseeds,71181.09,68578.75,4686.49,12.23,11102.71,0.0,13444.7,3305.54,1272.94,7697.09,1308.83,10998.76,3160.58,124.35,368.13
2021-22,Kerala,Groundnut,Oilseeds,76380.43,66747.81,0.0,12.01,19225.55,0.0,18012.48,0.0,0.0,9021.08,0.0,12082.24,811.43,851.31,100.91
2021-22,Maharashtra,Groundnut,Oilseeds,116117.76,81806.03,4599.15,11.74,28990.55,1542.75,18985.92,0.0,2145.35,4802.63,11193.02,12908.66,3713.78,4946.86,297.37
2021-22,Odisha,Groundnut,Oilseeds,63325.36,50064.6,1058.86,7.81,19105.51,3.73,11847.84,1169.6,1663.17,2696.14,174.49,9766.01,2168.04,132.35,0.0
2021-22,Rajasthan,Groundnut,Oilseeds,90887.28,135412.62,12025.17,25.62,14303.28,51.12,2414.52,4.21,191.46,14511.63,1467.59,17848.21,1488.66,1113.0,1414.1
2021-22,Tamil Nadu,Groundnut,Oilseeds,88514.38,85561.76,4160.17,14.76,9428.4,25.71,22432.44,503.19,7.69,7883.96,978.63,14367.9,4368.69,2174.47,813.38
2021-22,Telangana,Groundnut,Oilseeds,134221.17,121956.43,7583.06,17.84,15169.2,1050.17,23504.99,1425.23,1894.61,12216.51,1278.26,24154.88,6643.97,55.81,3971.45
2021-22,Uttar Pradesh,Groundnut,Oilseeds,48027.1,49060.38,1270.09,10.44,13159.1,0.0,3353.02,0.0,0.0,7812.88,99.3,7624.48,1645.57,0.0,156.11
2021-22,West Bengal,Groundnut,Oilseeds,142380.27,151569.6,1517.64,32.59,51514.96,0.0,16710.94,0.0,1634.02,1667.13,1974.38,17153.55,3872.37,0.0,3146.02
2021-22,Gujarat,Soyabean,Oilseeds,47328.33,27172.81,2075.83,6.3,6770.47,0.0,13014.2,894.04,803.56,5104.41,1283.35,5543.69,1600.44,3450.08,901.35
2021-22,Himachal Pradesh,Soyabean,Oilseeds,46691.26,27764.64,2884.48,4.44,25024.64,0.0,3.47,4.96,3562.11,2860.52,1014.75,2194.5,0.0,2783.71,0.0
2021-22,Karnataka,Soyabean,Oilseeds,54644.83,65288.26,1312.76,13.55,4792.12,0.01,9205.75,551.5,1739.71,12591.16,137.16,3693.59,3011.69,0.0,1697.56
2021-22,Madhya Pradesh,Soyabean,Oilseeds,41368.05,41508.4,1489.24,10.74,4623.3,74.2,3469.8,8.34,336.38,7033.62,646.78,5669.91,2127.7,945.07,2518.71
2021-22,Maharashtra,Soyabean,Oilseeds,69905.49,80452.56,1387.38,16.08,4586.64,649.25,12897.38,1021.73,3321.59,11383.96,1741.79,7546.38,4069.97,909.08,3026.39
2021-22,Rajasthan,Soyabean,Oilseeds,53934.49,53430.03,2758.93,9.52,9327.87,627.14,6564.45,65.92,112.67,6924.41,2127.69,8910.19,574.6,0.0,2305.52
2021-22,Telangana,Soyabean,Oilseeds,50060.41,41309.67,229.74,8.35,7713.88,558.8,7322.74,195.62,1197.02,8183.54,1261.16,3822.38,2625.06,0.0,1781.7
2021-22,Andhra Pradesh,Sunflower,Oilseeds,61548.78,65255.48,0.0,10.24,6100.45,0.0,9335.65,955.24,420.54,8393.64,1008.43,3227.77,6464.08,0.0,2619.14
2021-22,Bihar,Sunflower,Oilseeds,58394.25,69826.09,3621.74,17.46,6639.37,0.0,14589.13,0.0,0.0,6211.13,18.2,3000.0,5077.17,0.0,0.0
2021-22,Karnataka,Sunflower,Oilseeds,52619.44,52788.78,909.13,7.87,6069.24,0.0,9233.56,1599.87,309.02,7102.62,3052.53,3335.97,4067.14,1785.5,557.92
2021-22,Andhra Pradesh,Sesamum (Til),Oilseeds,32370.9,29222.89,0.0,3.61,1874.85,0.0,10098.18,766.45,0.0,4010.06,1817.36,2064.96,437.59,17.2,412.81
2021-22,Gujarat,Sesamum (Til),Oilseeds,48222.18,46160.23,628.69,3.21,12179.34,0.0,7141.02,143.1,65.25,4083.91,3356.06,1427.78,4178.19,332.82,2009.57
2021-22,Himachal Pradesh,Sesamum (Til),Oilseeds,41898.13,34835.21,523.96,2.27,22987.07,0.0,555.35,2120.85,1157.35,2856.19,39.48,1419.61,0.0,954.97,0.0
2021-22,Kerala,Sesamum (Til),Oilseeds,37748.92,35586.91,165.64,1.42,7035.4,0.0,12732.22,0.0,0.0,5936.33,32.89,1802.16,0.0,1552.96,0.0
2021-22,Madhya Pradesh,Sesamum (Til),Oilseeds,36656.62,52509.28,1950.71,5.77,5342.66,0.0,8896.11,0.0,0.0,6032.57,74.52,1490.58,1675.85,662.96,667.06
2021-22,Odisha,Sesamum (Til),Oilseeds,22512.01,18005.95,131.0,2.22,10356.98,0.0,2590.9,541.83,1787.28,578.63,250.62,891.07,23.34,50.24,0.0
2021-22,Rajasthan,Sesamum (Til),Oilseeds,28950.04,24428.42,557.33,2.22,14646.46,0.0,3399.7,0.0,0.0,2042.79,1563.97,509.83,458.42,0.0,0.0
2021-22,Telangana,Sesamum (Til),Oilseeds,59606.95,93085.11,0.0,9.51,10758.06,314.49,9718.35,0.0,0.0,4441.49,1143.77,1394.28,517.39,0.0,0.0
2021-22,Uttar Pradesh,Sesamum (Til),Oilseeds,24881.85,17329.99,796.59,1.77,9569.54,0.0,3238.56,0.0,0.0,3197.61,474.2,694.25,11.38,0.0,0.0
2021-22,West Bengal,Sesamum (Til),Oilseeds,66579.84,62801.02,1801.05,10.18,22895.87,0.0,16518.32,0.0,0.0,2376.23,83.44,882.37,3124.12,0.0,950.5
2021-22,Assam,Rapeseed & Mustard (Toria/Taramira),Oilseeds,41318.2,49284.34,142.5,9.79,12561.68,11.94,3139.5,44.37,2680.97,7126.55,281.48,690.79,1988.23,420.48,89.55
2021-22,Bihar,Rapeseed & Mustard (Toria/Taramira),Oilseeds,48248.81,69679.26,1504.4,10.62,5905.07,46.22,8248.96,0.0,0.0,4698.28,122.22,1133.4,4231.78,151.2,27.76
2021-22,Gujarat,Rapeseed & Mustard (Toria/Taramira),Oilseeds,78670.53,131444.83,4446.11,21.21,10824.47,0.0,13986.93,29.98,3.73,4704.74,5168.62,2609.46,3891.69,1532.69,484.19
2021-22,Haryana,Rapeseed & Mustard (Toria/Taramira),Oilseeds,58663.21,108841.62,3546.83,18.04,8135.25,2.64,3700.49,3.6,21.88,7470.28,2210.23,1561.75,3572.76,0.0,304.92
2021-22,Himachal Pradesh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,43693.44,35839.86,1274.2,5.02,14454.9,0.0,1172.88,140.61,5795.77,2628.62,1011.92,897.72,355.28,3018.67,0.0
2021-22,Jharkhand,Rapeseed & Mustard (Toria/Taramira),Oilseeds,48008.66,37801.35,1689.87,6.53,18282.77,0.0,976.36,0.0,4827.15,3315.74,9.8,1498.69,3619.82,188.37,271.41
2021-22,Madhya Pradesh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,51926.77,90888.18,5590.39,15.18,5752.05,27.08,5954.56,0.0,14.37,8914.85,81.82,3038.71,2854.76,16.95,221.35
2021-22,Odisha,Rapeseed & Mustard (Toria/Taramira),Oilseeds,26780.37,15960.02,0.0,2.72,13288.82,2.7,768.2,0.0,3719.63,656.03,310.83,637.62,773.27,0.0,266.76
2021-22,Punjab,Rapeseed & Mustard (Toria/Taramira),Oilseeds,67430.04,88772.66,914.1,15.01,8906.33,3381.67,3859.97,7.63,18.0,1611.19,7990.98,1505.6,2883.79,0.0,943.39
2021-22,Rajasthan,Rapeseed & Mustard (Toria/Taramira),Oilseeds,64044.68,108095.92,3221.25,16.48,14816.7,102.38,4858.93,0.0,62.73,7967.53,2323.63,2485.45,2672.05,22.1,115.06
2021-22,Uttar Pradesh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,65953.71,87847.87,4114.94,14.17,9188.78,28.58,6037.21,0.0,118.1,8950.27,1022.56,2091.92,4533.4,0.0,2.02
2021-22,West Bengal,Rapeseed & Mustard (Toria/Taramira),Oilseeds,61396.6,68709.58,1595.28,11.07,12617.14,0.0,10163.31,159.65,140.26,8000.89,47.22,1120.13,5583.98,603.11,1326.24
2021-22,Odisha,Nigerseed,Oilseeds,27311.46,22509.27,0.0,3.28,14333.44,0.0,214.56,40.39,5674.31,57.54,0.0,669.52,0.0,0.0,0.0
2021-22,Karnataka,Safflower,Oilseeds,25162.48,16356.93,311.89,3.56,6281.38,0.0,1445.9,127.32,1696.63,2747.13,1227.98,504.72,2974.26,0.0,1558.08
2021-22,Andhra Pradesh,Cotton,Fiber Crops,103711.47,117246.78,0.0,16.61,4636.1,0.0,28090.6,2649.84,1512.68,5769.42,1349.01,5139.89,7392.19,1247.35,6194.25
2021-22,Gujarat,Cotton,Fiber Crops,90293.41,116909.51,1012.56,14.82,13347.57,40.59,19908.16,839.48,547.54,7022.42,5006.42,3300.65,4548.65,2416.49,3703.17
2021-22,Haryana,Cotton,Fiber Crops,77851.35,83816.44,3524.41,10.89,16371.31,0.0,11027.8,0.0,146.89,5461.51,3996.95,3759.12,3899.49,10.17,3316.37
2021-22,Karnataka,Cotton,Fiber Crops,80319.39,94901.33,1497.38,13.29,10237.92,28.73,20097.24,2914.75,1612.27,6885.4,1401.24,4094.37,5017.62,0.0,3699.01
2021-22,Madhya Pradesh,Cotton,Fiber Crops,86207.82,71944.54,4973.21,15.05,12949.29,481.19,16865.0,219.3,6907.64,2880.82,1011.08,2001.44,7334.03,2253.66,2314.98
2021-22,Maharashtra,Cotton,Fiber Crops,94710.41,86266.95,1022.18,12.73,12314.94,726.89,24185.86,2548.54,6619.16,6982.45,804.21,3615.64,9691.96,785.35,4478.32
2021-22,Odisha,Cotton,Fiber Crops,83250.5,86277.05,0.0,13.86,19717.95,3.66,18663.44,469.12,660.83,3777.85,397.68,2567.68,9366.64,2621.82,1905.09
2021-22,Punjab,Cotton,Fiber Crops,106421.19,172643.31,4821.42,22.05,8005.86,1508.09,16689.77,0.0,16.87,1628.83,9755.1,5487.38,5344.89,145.69,6753.46
2021-22,Rajasthan,Cotton,Fiber Crops,99216.73,131520.71,4333.92,19.31,33963.37,0.0,10738.56,33.4,220.45,4754.74,3083.08,5426.24,2652.91,2638.75,3642.08
2021-22,Tamil Nadu,Cotton,Fiber Crops,124492.93,155885.77,927.08,21.38,23281.82,489.97,43162.92,0.0,0.0,7763.79,1529.76,3136.29,9024.11,2755.09,3066.39
2021-22,Telangana,Cotton,Fiber Crops,105757.45,86242.62,0.0,15.98,12530.02,705.48,32190.74,2139.18,4449.03,7766.58,1127.43,4279.98,7728.49,331.48,4801.0
2021-22,Andhra Pradesh,Onion,Vegetable,136576.01,87684.63,0.0,113.71,26741.38,0.0,33978.26,211.06,1405.56,2760.01,3892.19,19038.65,8713.03,1417.23,6041.42
2021-22,Gujarat,Onion,Vegetable,162732.58,255373.39,1099.01,167.72,23654.88,0.0,35836.97,473.45,297.1,4409.31,3489.34,32566.64,4681.12,287.96,4237.02
2021-22,Karnataka,Onion,Vegetable,93970.91,101286.22,830.24,53.26,18169.32,0.0,16670.5,1539.14,173.9,4994.23,3794.78,8695.63,6272.06,3900.15,2366.47
2021-22,Madhya Pradesh,Onion,Vegetable,143481.01,245848.69,0.0,284.58,18542.53,364.09,29887.83,0.0,0.0,2545.88,1016.68,26745.46,7495.93,0.0,1944.34
2021-22,Maharashtra,Onion,Vegetable,209323.61,261005.18,2320.96,262.65,21450.89,3685.85,50098.72,58.45,455.84,8473.04,4442.92,34056.55,14622.88,1636.19,5509.67
2021-22,Rajasthan,Onion,Vegetable,203077.63,215768.32,1332.78,207.48,49014.75,1227.28,33760.4,0.0,0.0,6232.77,1407.78,36056.87,2685.32,11019.62,1114.65
2021-22,Tamil Nadu,Onion,Vegetable,229074.27,313586.62,0.0,84.39,19459.13,52.91,56469.53,0.0,0.0,7600.94,1752.91,75051.32,12199.09,5079.46,3021.12
2021-22,Assam,Potato,Vegetable,142699.23,193903.2,2.64,117.12,21087.1,7.85,6081.11,0.0,620.34,10718.39,643.3,41814.06,8108.1,3522.29,2403.8
2021-22,Bihar,Potato,Vegetable,98524.54,156285.91,83.58,154.15,10196.66,0.0,14235.32,0.0,0.0,4538.89,595.84,28536.32,6258.36,2635.48,712.3
2021-22,Gujarat,Potato,Vegetable,221557.43,313292.14,0.0,279.8,9091.98,0.0,16889.17,0.0,0.0,11583.09,6248.65,81075.72,19797.37,5763.29,6293.35
2021-22,Himachal Pradesh,Potato,Vegetable,135989.54,154400.37,0.0,63.15,34279.55,0.0,2169.57,0.0,7407.29,342.17,651.89,46862.12,1493.33,16658.15,414.38
2021-22,Jharkhand,Potato,Vegetable,103673.89,99593.41,0.0,89.83,22134.39,0.0,4047.54,0.0,6363.74,2049.64,121.93,38536.93,5570.71,1290.73,625.88
2021-22,Uttar Pradesh,Potato,Vegetable,164604.05,237640.79,0.0,210.81,9499.11,9.2,16216.07,8.3,5.57,10646.34,2606.15,57876.83,14723.95,1017.76,1099.96
2021-22,West Bengal,Potato,Vegetable,252165.66,296960.39,0.0,273.65,29706.74,0.0,37610.72,26.19,581.48,9950.15,43.71,54508.01,24991.94,5972.59,3509.64
2021-22,Andhra Pradesh,Sugarcane,Sugar,158747.78,100481.08,0.0,365.39,15074.17,0.0,72364.49,1460.98,113.74,5822.32,6.72,11808.49,6341.11,2483.46,4.35
2021-22,Gujarat,Sugarcane,Sugar,147221.34,253391.66,151.35,868.67,8487.26,114.85,33443.38,2.55,0.0,8340.42,4474.81,8823.6,11959.84,155.91,711.16
2021-22,Haryana,Sugarcane,Sugar,175823.04,256362.83,7341.77,721.23,2966.32,608.65,38526.11,446.32,0.0,4699.67,7518.25,11107.34,6870.06,225.66,3847.49
2021-22,Karnataka,Sugarcane,Sugar,131602.58,248996.64,3934.57,939.84,13777.37,23.61,41079.43,390.48,776.6,3725.27,396.48,2870.78,8071.73,45.28,756.44
2021-22,Maharashtra,Sugarcane,Sugar,242597.98,252519.41,17282.4,1060.67,30199.28,3147.43,42330.15,4091.45,1791.36,30769.54,2129.53,9864.8,20211.2,3048.53,1895.86
2021-22,Tamil Nadu,Sugarcane,Sugar,249971.06,302118.0,5108.0,1075.06,14609.27,669.75,106773.54,650.48,22.97,8372.45,1610.37,10866.36,13966.32,4919.54,1034.37
2021-22,Uttar Pradesh,Sugarcane,Sugar,164137.39,226904.66,9207.54,659.06,18317.01,0.0,40158.7,41.17,449.01,2330.55,1410.42,11344.73,4654.14,489.23,1749.64
2021-22,Assam,Jute,Fiber Crops,75599.72,93756.07,8270.35,16.94,20953.62,0.0,21862.5,252.84,293.09,6225.98,261.74,1587.65,1728.3,177.57,239.33
2021-22,Bihar,Jute,Fiber Crops,44664.15,96193.77,2295.69,22.59,6751.29,0.0,14501.12,0.0,0.0,3490.72,358.14,1737.21,4955.31,0.0,0.0
2021-22,West Bengal,Jute,Fiber Crops,123533.02,144123.35,8754.42,25.5,34943.86,0.0,32007.8,104.99,183.95,6130.88,55.75,1203.26,5271.77,155.54,497.91
2004-05,Andhra Pradesh,Tur (Arhar),Pulses,12771.37,15020.99,563.62,9.37,1377.33,500.07,1373.89,364.14,979.73,484.46,1.4,400.11,555.22,298.51,190.47
2004-05,Gujarat,Tur (Arhar),Pulses,13759.07,14707.42,1229.1,9.47,2844.49,436.2,1397.97,545.21,1064.1,1143.77,102.67,577.06,1239.64,12.67,264.22
2004-05,Karnataka,Tur (Arhar),Pulses,11175.22,10930.75,469.64,6.7,1021.19,33.45,1455.91,252.26,1422.84,727.17,4.26,361.35,1052.61,188.82,1255.51
2004-05,Madhya Pradesh,Tur (Arhar),Pulses,10433.68,13156.7,1031.12,8.02,1970.31,70.5,613.08,59.59,989.7,896.79,2.98,512.76,33.8,252.72,140.25
2004-05,Maharashtra,Tur (Arhar),Pulses,14585.38,17071.73,1028.37,10.98,1507.07,204.52,1984.32,430.6,2940.08,550.13,28.01,583.2,521.64,171.7,116.68
2004-05,Odisha,Tur (Arhar),Pulses,7479.86,5630.6,444.48,4.05,1732.81,552.55,483.96,6.66,1433.44,0.0,58.82,376.23,2.28,23.05,0.0
2004-05,Uttar Pradesh,Tur (Arhar),Pulses,16275.89,18916.46,3029.66,10.89,2754.16,38.27,1311.54,67.88,570.42,777.58,401.56,428.83,50.91,5.72,0.0
2004-05,Gujarat,Bajra,Cereals,12305.52,9880.53,3331.63,16.17,2656.02,13.11,1760.32,475.94,495.52,1608.89,25.72,434.86,888.51,415.88,0.3
2004-05,Haryana,Bajra,Cereals,9325.7,5770.43,1528.96,10.88,2930.26,40.85,291.3,9.52,227.77,1029.04,565.15,271.07,289.71,0.0,11.58
2004-05,Maharashtra,Bajra,Cereals,10859.95,8006.14,1737.03,14.08,1268.32,14.92,1809.07,1055.39,2191.7,633.29,5.41,396.84,531.53,128.36,0.0
2004-05,Rajasthan,Bajra,Cereals,7166.1,4800.36,3301.27,8.88,2357.84,5.56,404.97,7.84,60.92,1028.41,19.12,170.08,223.73,162.88,1.16
2004-05,Uttar Pradesh,Bajra,Cereals,11004.42,7725.66,2433.9,18.24,2657.71,0.0,956.87,7.8,296.12,1480.32,89.17,301.08,485.58,8.97,0.0
2004-05,Andhra Pradesh,Cotton,Fiber Crops,32735.15,33568.07,71.04,18.05,3002.73,1264.61,4091.31,34.23,2668.78,348.12,142.68,1280.17,3132.49,762.38,3194.54
2004-05,Gujarat,Cotton,Fiber Crops,23586.3,30115.88,486.0,15.45,4027.02,66.3,3380.73,393.15,701.32,1422.25,138.67,2119.6,1358.4,660.82,981.86
2004-05,Haryana,Cotton,Fiber Crops,27288.54,32923.17,752.0,18.04,6511.04,251.8,1849.46,149.74,582.21,603.34,929.09,742.55,987.97,19.77,2793.97
2004-05,Karnataka,Cotton,Fiber Crops,11631.02,13367.78,296.0,7.49,1208.43,0.0,2019.25,277.4,928.02,604.99,0.0,742.17,1169.7,259.84,349.46
2004-05,Madhya Pradesh,Cotton,Fiber Crops,20714.67,12569.22,886.37,7.56,4827.97,11.85,1328.9,192.32,1093.87,388.74,0.24,3057.4,995.56,234.86,1898.24
2004-05,Maharashtra,Cotton,Fiber Crops,21179.58,18655.52,573.99,9.72,1279.02,397.56,2699.34,375.82,4655.75,676.06,116.19,1987.77,1321.42,521.47,692.48
